FileNumber,BeThickness,LaserEnergy,GasPressure,AspectRatio,NozzleLength,TaperLength,TubeDiameter,Time,ElectronFluxLimiter,EnergyScaleFactor,ShockLocation
2005,98,22,3600,1.1,1,500,500,575,0.000000023,0.04,0.4,2155.078
2006,98,22,3600,1.1,1,500,500,575,0.000000024,0.04,0.4,2229.115
2007,98,22,3600,1.1,1,500,500,575,0.000000025,0.04,0.4,2305.153
2008,98,22,3600,1.1,1,500,500,575,0.000000026,0.04,0.4,2381.191
2009,98,22,3600,1.1,1,500,500,575,0.000000027,0.04,0.4,2455.228
2138,106,22,3600,1.1,1,500,500,575,0.000000011,0.1,0.4,1086.543
2139,106,22,3600,1.1,1,500,500,575,0.000000012,0.1,0.4,1176.588
2140,106,22,3600,1.1,1,500,500,575,0.000000013,0.1,0.4,1268.634
2141,106,22,3600,1.1,1,500,500,575,0.000000014,0.1,0.4,1358.679
2142,106,22,3600,1.1,1,500,500,575,0.000000015,0.1,0.4,1446.723
2143,106,22,3600,1.1,1,500,500,575,0.000000016,0.1,0.4,1532.766
2144,106,22,3600,1.1,1,500,500,575,0.000000017,0.1,0.4,1622.811
2145,106,22,3600,1.1,1,500,500,575,0.000000018,0.1,0.4,1712.856
2146,106,22,3600,1.1,1,500,500,575,0.000000019,0.1,0.4,1798.899
2147,106,22,3600,1.1,1,500,500,575,0.00000002,0.1,0.4,1882.941
2148,106,22,3600,1.1,1,500,500,575,0.000000021,0.1,0.4,1962.981
2149,106,22,3600,1.1,1,500,500,575,0.000000022,0.1,0.4,2029.015
2150,106,22,3600,1.1,1,500,500,575,0.000000023,0.1,0.4,2111.055
2151,106,22,3600,1.1,1,500,500,575,0.000000024,0.1,0.4,2187.094
2152,106,22,3600,1.1,1,500,500,575,0.000000025,0.1,0.4,2335.167
2153,106,22,3600,1.1,1,500,500,575,0.000000026,0.1,0.4,2413.207
2154,106,22,3600,1.1,1,500,500,575,0.000000027,0.1,0.4,2489.245
2287,114,22,3600,1.1,1,500,500,575,0.000000006,0.04,1.1,1028.676
2288,114,22,3600,1.1,1,500,500,575,0.000000007,0.04,1.1,1196.732
2289,114,22,3600,1.1,1,500,500,575,0.000000008,0.04,1.1,1366.789
2290,114,22,3600,1.1,1,500,500,575,0.000000009,0.04,1.1,1534.845
2291,114,22,3600,1.1,1,500,500,575,0.00000001,0.04,1.1,1700.9
2292,114,22,3600,1.1,1,500,500,575,0.000000011,0.04,1.1,1866.956
2293,114,22,3600,1.1,1,500,500,575,0.000000012,0.04,1.1,2027.009
2294,114,22,3600,1.1,1,500,500,575,0.000000013,0.04,1.1,2177.059
2295,114,22,3600,1.1,1,500,500,575,0.000000014,0.04,1.1,2325.108
2296,114,22,3600,1.1,1,500,500,575,0.000000015,0.04,1.1,2545.182
2297,114,22,3600,1.1,1,500,500,575,0.000000016,0.04,1.1,2681.227
2298,114,22,3600,1.1,1,500,500,575,0.000000017,0.04,1.1,2821.274
2299,114,22,3600,1.1,1,500,500,575,0.000000018,0.04,1.1,2969.323
2300,114,22,3600,1.1,1,500,500,575,0.000000019,0.04,1.1,2989.33
2301,114,22,3600,1.1,1,500,500,575,0.00000002,0.04,1.1,3249.417
2302,114,22,3600,1.1,1,500,500,575,0.000000021,0.04,1.1,3375.458
2303,114,22,3600,1.1,1,500,500,575,0.000000022,0.04,1.1,3501.5
2304,114,22,3600,1.1,1,500,500,575,0.000000023,0.04,1.1,3611.537
2305,114,22,3600,1.1,1,500,500,575,0.000000024,0.04,1.1,3721.574
2306,114,22,3600,1.1,1,500,500,575,0.000000025,0.04,1.1,3915.639
2307,114,22,3600,1.1,1,500,500,575,0.000000026,0.04,1.1,4055.685
2308,114,22,3600,1.1,1,500,500,575,0.000000027,0.04,1.1,4195.732
2465,122,22,3600,1.1,1,500,500,575,0.000000006,0.1,1.1,1050.684
2466,122,22,3600,1.1,1,500,500,575,0.000000007,0.1,1.1,1230.744
2467,122,22,3600,1.1,1,500,500,575,0.000000008,0.1,1.1,1404.802
2468,122,22,3600,1.1,1,500,500,575,0.000000009,0.1,1.1,1576.859
2469,122,22,3600,1.1,1,500,500,575,0.00000001,0.1,1.1,1746.916
2470,122,22,3600,1.1,1,500,500,575,0.000000011,0.1,1.1,1918.973
2471,122,22,3600,1.1,1,500,500,575,0.000000012,0.1,1.1,2079.026
2472,122,22,3600,1.1,1,500,500,575,0.000000013,0.1,1.1,2225.075
2473,122,22,3600,1.1,1,500,500,575,0.000000014,0.1,1.1,2439.146
2474,122,22,3600,1.1,1,500,500,575,0.000000015,0.1,1.1,2579.193
2475,122,22,3600,1.1,1,500,500,575,0.000000016,0.1,1.1,2743.248
2476,122,22,3600,1.1,1,500,500,575,0.000000017,0.1,1.1,2905.302
2477,122,22,3600,1.1,1,500,500,575,0.000000018,0.1,1.1,3057.353
2478,122,22,3600,1.1,1,500,500,575,0.000000019,0.1,1.1,3211.404
2479,122,22,3600,1.1,1,500,500,575,0.00000002,0.1,1.1,3357.453
2480,122,22,3600,1.1,1,500,500,575,0.000000021,0.1,1.1,3519.506
2481,122,22,3600,1.1,1,500,500,575,0.000000022,0.1,1.1,3661.554
2482,122,22,3600,1.1,1,500,500,575,0.000000023,0.1,1.1,3799.6
2483,122,22,3600,1.1,1,500,500,575,0.000000024,0.1,1.1,3935.645
2484,122,22,3600,1.1,1,500,500,575,0.000000025,0.1,1.1,4065.688
2485,122,22,3600,1.1,1,500,500,575,0.000000026,0.1,1.1,4199.733
2486,122,22,3600,1.1,1,500,500,575,0.000000027,0.1,1.1,4319.773
2065,102,22,3600,1.2032,1,500,500,575,0.000000011,0.04,0.4,1070.535
2066,102,22,3600,1.2032,1,500,500,575,0.000000012,0.04,0.4,1148.574
2067,102,22,3600,1.2032,1,500,500,575,0.000000013,0.04,0.4,1236.618
2068,102,22,3600,1.2032,1,500,500,575,0.000000014,0.04,0.4,1324.662
2069,102,22,3600,1.2032,1,500,500,575,0.000000015,0.04,0.4,1410.705
2070,102,22,3600,1.2032,1,500,500,575,0.000000016,0.04,0.4,1502.751
2071,102,22,3600,1.2032,1,500,500,575,0.000000017,0.04,0.4,1584.792
2072,102,22,3600,1.2032,1,500,500,575,0.000000018,0.04,0.4,1662.831
2073,102,22,3600,1.2032,1,500,500,575,0.000000019,0.04,0.4,1748.874
2074,102,22,3600,1.2032,1,500,500,575,0.00000002,0.04,0.4,1828.914
2075,102,22,3600,1.2032,1,500,500,575,0.000000021,0.04,0.4,1906.953
2076,102,22,3600,1.2032,1,500,500,575,0.000000022,0.04,0.4,1976.989
2077,102,22,3600,1.2032,1,500,500,575,0.000000023,0.04,0.4,2129.064
2078,102,22,3600,1.2032,1,500,500,575,0.000000024,0.04,0.4,2201.101
2079,102,22,3600,1.2032,1,500,500,575,0.000000025,0.04,0.4,2271.135
2080,102,22,3600,1.2032,1,500,500,575,0.000000026,0.04,0.4,2341.171
2081,102,22,3600,1.2032,1,500,500,575,0.000000027,0.04,0.4,2413.207
2211,110,22,3600,1.2032,1,500,500,575,0.000000011,0.1,0.4,1076.538
2212,110,22,3600,1.2032,1,500,500,575,0.000000012,0.1,0.4,1164.582
2213,110,22,3600,1.2032,1,500,500,575,0.000000013,0.1,0.4,1254.627
2214,110,22,3600,1.2032,1,500,500,575,0.000000014,0.1,0.4,1342.671
2215,110,22,3600,1.2032,1,500,500,575,0.000000015,0.1,0.4,1430.715
2216,110,22,3600,1.2032,1,500,500,575,0.000000016,0.1,0.4,1514.757
2217,110,22,3600,1.2032,1,500,500,575,0.000000017,0.1,0.4,1602.801
2218,110,22,3600,1.2032,1,500,500,575,0.000000018,0.1,0.4,1690.845
2219,110,22,3600,1.2032,1,500,500,575,0.000000019,0.1,0.4,1778.889
2220,110,22,3600,1.2032,1,500,500,575,0.00000002,0.1,0.4,1860.93
2221,110,22,3600,1.2032,1,500,500,575,0.000000021,0.1,0.4,1938.969
2222,110,22,3600,1.2032,1,500,500,575,0.000000022,0.1,0.4,2009.005
2223,110,22,3600,1.2032,1,500,500,575,0.000000023,0.1,0.4,2077.039
2224,110,22,3600,1.2032,1,500,500,575,0.000000024,0.1,0.4,2231.115
2225,110,22,3600,1.2032,1,500,500,575,0.000000025,0.1,0.4,2309.155
2226,110,22,3600,1.2032,1,500,500,575,0.000000026,0.1,0.4,2387.194
2227,110,22,3600,1.2032,1,500,500,575,0.000000027,0.1,0.4,2461.231
2376,118,22,3600,1.2032,1,500,500,575,0.000000006,0.04,1.1,1020.674
2377,118,22,3600,1.2032,1,500,500,575,0.000000007,0.04,1.1,1188.729
2378,118,22,3600,1.2032,1,500,500,575,0.000000008,0.04,1.1,1354.785
2379,118,22,3600,1.2032,1,500,500,575,0.000000009,0.04,1.1,1518.84
2380,118,22,3600,1.2032,1,500,500,575,0.00000001,0.04,1.1,1680.894
2381,118,22,3600,1.2032,1,500,500,575,0.000000011,0.04,1.1,1844.948
2382,118,22,3600,1.2032,1,500,500,575,0.000000012,0.04,1.1,1996.999
2383,118,22,3600,1.2032,1,500,500,575,0.000000013,0.04,1.1,2135.045
2384,118,22,3600,1.2032,1,500,500,575,0.000000014,0.04,1.1,2293.098
2385,118,22,3600,1.2032,1,500,500,575,0.000000015,0.04,1.1,2501.167
2386,118,22,3600,1.2032,1,500,500,575,0.000000016,0.04,1.1,2647.216
2387,118,22,3600,1.2032,1,500,500,575,0.000000017,0.04,1.1,2727.242
2388,118,22,3600,1.2032,1,500,500,575,0.000000018,0.04,1.1,2933.311
2389,118,22,3600,1.2032,1,500,500,575,0.000000019,0.04,1.1,3067.356
2390,118,22,3600,1.2032,1,500,500,575,0.00000002,0.04,1.1,3205.402
2391,118,22,3600,1.2032,1,500,500,575,0.000000021,0.04,1.1,3355.452
2392,118,22,3600,1.2032,1,500,500,575,0.000000022,0.04,1.1,3489.497
2393,118,22,3600,1.2032,1,500,500,575,0.000000023,0.04,1.1,3615.539
2394,118,22,3600,1.2032,1,500,500,575,0.000000024,0.04,1.1,3731.577
2395,118,22,3600,1.2032,1,500,500,575,0.000000025,0.04,1.1,3769.59
2396,118,22,3600,1.2032,1,500,500,575,0.000000026,0.04,1.1,3947.649
2397,118,22,3600,1.2032,1,500,500,575,0.000000027,0.04,1.1,4045.682
2553,126,22,3600,1.2032,1,500,500,575,0.000000006,0.1,1.1,1042.681
2554,126,22,3600,1.2032,1,500,500,575,0.000000007,0.1,1.1,1220.74
2555,126,22,3600,1.2032,1,500,500,575,0.000000008,0.1,1.1,1390.797
2556,126,22,3600,1.2032,1,500,500,575,0.000000009,0.1,1.1,1558.853
2557,126,22,3600,1.2032,1,500,500,575,0.00000001,0.1,1.1,1724.908
2558,126,22,3600,1.2032,1,500,500,575,0.000000011,0.1,1.1,1898.966
2559,126,22,3600,1.2032,1,500,500,575,0.000000012,0.1,1.1,2043.014
2560,126,22,3600,1.2032,1,500,500,575,0.000000013,0.1,1.1,2207.069
2561,126,22,3600,1.2032,1,500,500,575,0.000000014,0.1,1.1,2405.135
2562,126,22,3600,1.2032,1,500,500,575,0.000000015,0.1,1.1,2539.18
2563,126,22,3600,1.2032,1,500,500,575,0.000000016,0.1,1.1,2645.215
2564,126,22,3600,1.2032,1,500,500,575,0.000000017,0.1,1.1,2761.254
2565,126,22,3600,1.2032,1,500,500,575,0.000000018,0.1,1.1,2883.294
2566,126,22,3600,1.2032,1,500,500,575,0.000000019,0.1,1.1,3193.398
2567,126,22,3600,1.2032,1,500,500,575,0.00000002,0.1,1.1,3339.447
2568,126,22,3600,1.2032,1,500,500,575,0.000000021,0.1,1.1,3477.493
2569,126,22,3600,1.2032,1,500,500,575,0.000000022,0.1,1.1,3613.538
2570,126,22,3600,1.2032,1,500,500,575,0.000000023,0.1,1.1,3745.582
2571,126,22,3600,1.2032,1,500,500,575,0.000000024,0.1,1.1,3869.623
2572,126,22,3600,1.2032,1,500,500,575,0.000000025,0.1,1.1,3991.664
2573,126,22,3600,1.2032,1,500,500,575,0.000000026,0.1,1.1,4113.705
2574,126,22,3600,1.2032,1,500,500,575,0.000000027,0.1,1.1,4229.743
537,28,22,3776.526316,1.144538948,1,500,500,575,0.000000009,0.080421053,0.584210523,1118.559
538,28,22,3776.526316,1.144538948,1,500,500,575,0.00000001,0.080421053,0.584210523,1244.622
539,28,22,3776.526316,1.144538948,1,500,500,575,0.000000011,0.080421053,0.584210523,1358.679
540,28,22,3776.526316,1.144538948,1,500,500,575,0.000000012,0.080421053,0.584210523,1470.735
541,28,22,3776.526316,1.144538948,1,500,500,575,0.000000013,0.080421053,0.584210523,1584.792
542,28,22,3776.526316,1.144538948,1,500,500,575,0.000000014,0.080421053,0.584210523,1704.852
543,28,22,3776.526316,1.144538948,1,500,500,575,0.000000015,0.080421053,0.584210523,1818.909
544,28,22,3776.526316,1.144538948,1,500,500,575,0.000000016,0.080421053,0.584210523,1934.968
545,28,22,3776.526316,1.144538948,1,500,500,575,0.000000017,0.080421053,0.584210523,2045.022
546,28,22,3776.526316,1.144538948,1,500,500,575,0.000000018,0.080421053,0.584210523,2151.075
547,28,22,3776.526316,1.144538948,1,500,500,575,0.000000019,0.080421053,0.584210523,2251.125
548,28,22,3776.526316,1.144538948,1,500,500,575,0.00000002,0.080421053,0.584210523,2355.177
549,28,22,3776.526316,1.144538948,1,500,500,575,0.000000021,0.080421053,0.584210523,2453.227
550,28,22,3776.526316,1.144538948,1,500,500,575,0.000000022,0.080421053,0.584210523,2547.274
551,28,22,3776.526316,1.144538948,1,500,500,575,0.000000023,0.080421053,0.584210523,2639.32
552,28,22,3776.526316,1.144538948,1,500,500,575,0.000000024,0.080421053,0.584210523,2773.387
553,28,22,3776.526316,1.144538948,1,500,500,575,0.000000025,0.080421053,0.584210523,2867.434
554,28,22,3776.526316,1.144538948,1,500,500,575,0.000000026,0.080421053,0.584210523,2963.482
555,28,22,3776.526316,1.144538948,1,500,500,575,0.000000027,0.080421053,0.584210523,3065.533
2029,100,22,3990,1.1,1,500,500,575,0.00000001,0.04,0.4,1046.523
2030,100,22,3990,1.1,1,500,500,575,0.000000011,0.04,0.4,1134.567
2031,100,22,3990,1.1,1,500,500,575,0.000000012,0.04,0.4,1228.614
2032,100,22,3990,1.1,1,500,500,575,0.000000013,0.04,0.4,1324.662
2033,100,22,3990,1.1,1,500,500,575,0.000000014,0.04,0.4,1418.709
2034,100,22,3990,1.1,1,500,500,575,0.000000015,0.04,0.4,1510.755
2035,100,22,3990,1.1,1,500,500,575,0.000000016,0.04,0.4,1604.802
2036,100,22,3990,1.1,1,500,500,575,0.000000017,0.04,0.4,1698.849
2037,100,22,3990,1.1,1,500,500,575,0.000000018,0.04,0.4,1780.89
2038,100,22,3990,1.1,1,500,500,575,0.000000019,0.04,0.4,1876.938
2039,100,22,3990,1.1,1,500,500,575,0.00000002,0.04,0.4,1962.981
2040,100,22,3990,1.1,1,500,500,575,0.000000021,0.04,0.4,2041.021
2041,100,22,3990,1.1,1,500,500,575,0.000000022,0.04,0.4,2113.057
2042,100,22,3990,1.1,1,500,500,575,0.000000023,0.04,0.4,2195.098
2043,100,22,3990,1.1,1,500,500,575,0.000000024,0.04,0.4,2359.18
2044,100,22,3990,1.1,1,500,500,575,0.000000025,0.04,0.4,2443.222
2045,100,22,3990,1.1,1,500,500,575,0.000000026,0.04,0.4,2523.262
2046,100,22,3990,1.1,1,500,500,575,0.000000027,0.04,0.4,2603.302
2174,108,22,3990,1.1,1,500,500,575,0.00000001,0.1,0.4,1054.527
2175,108,22,3990,1.1,1,500,500,575,0.000000011,0.1,0.4,1148.574
2176,108,22,3990,1.1,1,500,500,575,0.000000012,0.1,0.4,1246.623
2177,108,22,3990,1.1,1,500,500,575,0.000000013,0.1,0.4,1340.67
2178,108,22,3990,1.1,1,500,500,575,0.000000014,0.1,0.4,1434.717
2179,108,22,3990,1.1,1,500,500,575,0.000000015,0.1,0.4,1526.763
2180,108,22,3990,1.1,1,500,500,575,0.000000016,0.1,0.4,1626.813
2181,108,22,3990,1.1,1,500,500,575,0.000000017,0.1,0.4,1724.862
2182,108,22,3990,1.1,1,500,500,575,0.000000018,0.1,0.4,1814.907
2183,108,22,3990,1.1,1,500,500,575,0.000000019,0.1,0.4,1890.945
2184,108,22,3990,1.1,1,500,500,575,0.00000002,0.1,0.4,1990.995
2185,108,22,3990,1.1,1,500,500,575,0.000000021,0.1,0.4,2087.043
2186,108,22,3990,1.1,1,500,500,575,0.000000022,0.1,0.4,2165.083
2187,108,22,3990,1.1,1,500,500,575,0.000000023,0.1,0.4,2221.111
2188,108,22,3990,1.1,1,500,500,575,0.000000024,0.1,0.4,2375.188
2189,108,22,3990,1.1,1,500,500,575,0.000000025,0.1,0.4,2461.231
2190,108,22,3990,1.1,1,500,500,575,0.000000026,0.1,0.4,2543.271
2191,108,22,3990,1.1,1,500,500,575,0.000000027,0.1,0.4,2625.313
2332,116,22,3990,1.1,1,500,500,575,0.000000006,0.04,1.1,1084.695
2333,116,22,3990,1.1,1,500,500,575,0.000000007,0.04,1.1,1266.756
2334,116,22,3990,1.1,1,500,500,575,0.000000008,0.04,1.1,1444.815
2335,116,22,3990,1.1,1,500,500,575,0.000000009,0.04,1.1,1622.874
2336,116,22,3990,1.1,1,500,500,575,0.00000001,0.04,1.1,1798.933
2337,116,22,3990,1.1,1,500,500,575,0.000000011,0.04,1.1,1968.99
2338,116,22,3990,1.1,1,500,500,575,0.000000012,0.04,1.1,2125.042
2339,116,22,3990,1.1,1,500,500,575,0.000000013,0.04,1.1,2279.093
2340,116,22,3990,1.1,1,500,500,575,0.000000014,0.04,1.1,2505.168
2341,116,22,3990,1.1,1,500,500,575,0.000000015,0.04,1.1,2661.22
2342,116,22,3990,1.1,1,500,500,575,0.000000016,0.04,1.1,2811.271
2343,116,22,3990,1.1,1,500,500,575,0.000000017,0.04,1.1,2941.314
2344,116,22,3990,1.1,1,500,500,575,0.000000018,0.04,1.1,3067.356
2345,116,22,3990,1.1,1,500,500,575,0.000000019,0.04,1.1,3203.401
2346,116,22,3990,1.1,1,500,500,575,0.00000002,0.04,1.1,3335.445
2347,116,22,3990,1.1,1,500,500,575,0.000000021,0.04,1.1,3459.486
2348,116,22,3990,1.1,1,500,500,575,0.000000022,0.04,1.1,3589.53
2349,116,22,3990,1.1,1,500,500,575,0.000000023,0.04,1.1,3727.576
2350,116,22,3990,1.1,1,500,500,575,0.000000024,0.04,1.1,3859.62
2351,116,22,3990,1.1,1,500,500,575,0.000000025,0.04,1.1,4053.685
2352,116,22,3990,1.1,1,500,500,575,0.000000026,0.04,1.1,4183.728
2353,116,22,3990,1.1,1,500,500,575,0.000000027,0.04,1.1,4315.772
2509,124,22,3990,1.1,1,500,500,575,0.000000006,0.1,1.1,1110.704
2510,124,22,3990,1.1,1,500,500,575,0.000000007,0.1,1.1,1300.767
2511,124,22,3990,1.1,1,500,500,575,0.000000008,0.1,1.1,1484.828
2512,124,22,3990,1.1,1,500,500,575,0.000000009,0.1,1.1,1666.889
2513,124,22,3990,1.1,1,500,500,575,0.00000001,0.1,1.1,1852.951
2514,124,22,3990,1.1,1,500,500,575,0.000000011,0.1,1.1,2027.009
2515,124,22,3990,1.1,1,500,500,575,0.000000012,0.1,1.1,2193.064
2516,124,22,3990,1.1,1,500,500,575,0.000000013,0.1,1.1,2405.135
2517,124,22,3990,1.1,1,500,500,575,0.000000014,0.1,1.1,2549.183
2518,124,22,3990,1.1,1,500,500,575,0.000000015,0.1,1.1,2705.235
2519,124,22,3990,1.1,1,500,500,575,0.000000016,0.1,1.1,2865.289
2520,124,22,3990,1.1,1,500,500,575,0.000000017,0.1,1.1,3015.338
2521,124,22,3990,1.1,1,500,500,575,0.000000018,0.1,1.1,3215.405
2522,124,22,3990,1.1,1,500,500,575,0.000000019,0.1,1.1,3355.452
2523,124,22,3990,1.1,1,500,500,575,0.00000002,0.1,1.1,3397.466
2524,124,22,3990,1.1,1,500,500,575,0.000000021,0.1,1.1,3623.541
2525,124,22,3990,1.1,1,500,500,575,0.000000022,0.1,1.1,3745.582
2526,124,22,3990,1.1,1,500,500,575,0.000000023,0.1,1.1,3869.623
2527,124,22,3990,1.1,1,500,500,575,0.000000024,0.1,1.1,3997.666
2528,124,22,3990,1.1,1,500,500,575,0.000000025,0.1,1.1,4141.714
2529,124,22,3990,1.1,1,500,500,575,0.000000026,0.1,1.1,4311.771
2530,124,22,3990,1.1,1,500,500,575,0.000000027,0.1,1.1,4441.814
2101,104,22,3990,1.2032,1,500,500,575,0.00000001,0.04,0.4,1034.517
2102,104,22,3990,1.2032,1,500,500,575,0.000000011,0.04,0.4,1124.562
2103,104,22,3990,1.2032,1,500,500,575,0.000000012,0.04,0.4,1216.608
2104,104,22,3990,1.2032,1,500,500,575,0.000000013,0.04,0.4,1308.654
2105,104,22,3990,1.2032,1,500,500,575,0.000000014,0.04,0.4,1398.699
2106,104,22,3990,1.2032,1,500,500,575,0.000000015,0.04,0.4,1490.745
2107,104,22,3990,1.2032,1,500,500,575,0.000000016,0.04,0.4,1584.792
2108,104,22,3990,1.2032,1,500,500,575,0.000000017,0.04,0.4,1680.84
2109,104,22,3990,1.2032,1,500,500,575,0.000000018,0.04,0.4,1762.881
2110,104,22,3990,1.2032,1,500,500,575,0.000000019,0.04,0.4,1856.928
2111,104,22,3990,1.2032,1,500,500,575,0.00000002,0.04,0.4,1942.971
2112,104,22,3990,1.2032,1,500,500,575,0.000000021,0.04,0.4,2029.015
2113,104,22,3990,1.2032,1,500,500,575,0.000000022,0.04,0.4,2111.055
2114,104,22,3990,1.2032,1,500,500,575,0.000000023,0.04,0.4,2189.094
2115,104,22,3990,1.2032,1,500,500,575,0.000000024,0.04,0.4,2263.132
2116,104,22,3990,1.2032,1,500,500,575,0.000000025,0.04,0.4,2411.206
2117,104,22,3990,1.2032,1,500,500,575,0.000000026,0.04,0.4,2493.247
2118,104,22,3990,1.2032,1,500,500,575,0.000000027,0.04,0.4,2573.287
2247,112,22,3990,1.2032,1,500,500,575,0.00000001,0.1,0.4,1046.523
2248,112,22,3990,1.2032,1,500,500,575,0.000000011,0.1,0.4,1136.568
2249,112,22,3990,1.2032,1,500,500,575,0.000000012,0.1,0.4,1232.616
2250,112,22,3990,1.2032,1,500,500,575,0.000000013,0.1,0.4,1324.662
2251,112,22,3990,1.2032,1,500,500,575,0.000000014,0.1,0.4,1416.708
2252,112,22,3990,1.2032,1,500,500,575,0.000000015,0.1,0.4,1508.754
2253,112,22,3990,1.2032,1,500,500,575,0.000000016,0.1,0.4,1604.802
2254,112,22,3990,1.2032,1,500,500,575,0.000000017,0.1,0.4,1702.851
2255,112,22,3990,1.2032,1,500,500,575,0.000000018,0.1,0.4,1792.896
2256,112,22,3990,1.2032,1,500,500,575,0.000000019,0.1,0.4,1882.941
2257,112,22,3990,1.2032,1,500,500,575,0.00000002,0.1,0.4,1968.984
2258,112,22,3990,1.2032,1,500,500,575,0.000000021,0.1,0.4,2053.027
2259,112,22,3990,1.2032,1,500,500,575,0.000000022,0.1,0.4,2131.065
2260,112,22,3990,1.2032,1,500,500,575,0.000000023,0.1,0.4,2205.103
2261,112,22,3990,1.2032,1,500,500,575,0.000000024,0.1,0.4,2343.172
2262,112,22,3990,1.2032,1,500,500,575,0.000000025,0.1,0.4,2423.212
2263,112,22,3990,1.2032,1,500,500,575,0.000000026,0.1,0.4,2503.252
2264,112,22,3990,1.2032,1,500,500,575,0.000000027,0.1,0.4,2583.292
2421,120,22,3990,1.2032,1,500,500,575,0.000000006,0.04,1.1,1074.692
2422,120,22,3990,1.2032,1,500,500,575,0.000000007,0.04,1.1,1252.751
2423,120,22,3990,1.2032,1,500,500,575,0.000000008,0.04,1.1,1428.81
2424,120,22,3990,1.2032,1,500,500,575,0.000000009,0.04,1.1,1602.868
